@RELATION heartbeats
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {artifact__,Aunlabelledtest__,Bunlabelledtest__,extrahls__,extrastole__,murmur__,murmur_noisymurmur_,normal__,normal_noisynormal_}

@DATA
0.005431,0.020257,2.585011,0.068656,0.155808,0.013227,0.024383,0.007135,-29.940460,3.699695,-0.255507,0.749872,0.516892,0.428866,0.165878,-0.078183,0.121434,0.230972,0.061830,0.044983,0.010537,0.002989,0.000312,0.114765,0.002716,0.029360,0.001972,0.203269,0.000908,0.001126,0.006408,0.033220,0.000434,0.065676,-0.000070,0.000005,-0.001056,0.001046,0.001956,0.000365,0.000145,0.000019,0.037637,-0.020844,0.025209,-0.014505,0.009060,-0.004467,-0.002121,0.008927,-0.001594,-0.001904,-0.004571,0.000919,0.000816,0.000062,-0.000009,-0.002385,-0.000012,0.000033,-0.000037,0.002885,-0.000001,0.000016,0.000122,-0.000276,0.000016,0.000233,0.002382,0.040803,0.422842,0.034891,0.053802,0.016387,0.013187,0.003052,2.442338,1.006592,0.597622,0.386407,0.244675,0.169863,0.150851,0.219695,0.141555,0.137046,0.138809,0.145965,0.152787,0.003058,0.000284,0.063604,0.003201,0.022054,0.002285,0.077073,0.001076,0.001035,0.006243,0.029009,0.000490,0.018344,0.003099,0.055002,0.550923,0.048588,0.070543,0.023642,0.014295,0.004187,2.803089,1.315366,0.762655,0.500241,0.291205,0.213984,0.208474,0.297104,0.186777,0.201555,0.204576,0.227116,0.227467,0.004731,0.000401,0.097992,0.003821,0.032722,0.003435,0.110620,0.001389,0.001463,0.009363,0.034067,0.000709,0.023841,Bunlabelledtest__
0.007736,0.037769,2.837992,0.070398,0.155645,0.022623,0.029178,0.014587,-26.396980,3.945180,-0.257492,0.514860,0.024958,0.034565,0.200964,0.042003,0.121088,0.171521,0.004602,0.083625,0.062351,0.006463,0.001724,0.107718,0.005236,0.023764,0.004188,0.154849,0.000548,0.003963,0.005358,0.048875,0.003175,0.055189,-0.000289,-0.000325,0.007856,0.000666,0.002206,0.000117,0.002163,-0.000737,-0.092046,-0.039518,0.084842,0.011868,0.026181,-0.007556,-0.016905,0.023067,-0.022007,0.000514,0.011082,-0.000493,0.010606,-0.000206,-0.000059,-0.000872,-0.000135,0.003217,-0.000433,-0.001339,-0.000031,-0.000040,-0.000006,-0.002281,-0.000113,-0.001230,0.003089,0.051195,0.338449,0.037955,0.049944,0.032326,0.022053,0.007702,1.365747,0.811598,0.540141,0.333687,0.324161,0.180170,0.169342,0.196192,0.163874,0.181077,0.164561,0.135519,0.095097,0.007036,0.002813,0.073134,0.004481,0.016697,0.004415,0.063669,0.000661,0.003724,0.005176,0.039811,0.003382,0.015284,0.004259,0.083669,0.485890,0.046680,0.059456,0.047016,0.025307,0.010167,1.350878,0.958937,0.718508,0.389984,0.383529,0.229997,0.235495,0.263318,0.228583,0.249775,0.231766,0.195592,0.151130,0.008949,0.003949,0.105798,0.006033,0.024480,0.005869,0.111686,0.000971,0.005266,0.007094,0.051891,0.005053,0.023566,Bunlabelledtest__
0.007125,0.005122,2.481130,0.072175,0.158429,0.017322,0.023732,0.008809,-30.949083,3.580807,-0.169267,0.913955,0.100791,0.224550,0.163583,-0.096923,0.218410,0.125177,-0.059803,0.030427,-0.000164,0.006716,0.000659,0.133677,0.005195,0.025281,0.002120,0.171716,0.000380,0.001411,0.006165,0.040017,0.000643,0.062802,-0.000038,0.000035,-0.052290,0.000749,0.001144,0.000124,-0.000232,-0.000207,0.047692,-0.032134,-0.001994,-0.013096,0.015449,0.010213,-0.002280,0.004730,-0.001388,0.002243,0.007231,0.007768,0.009316,-0.000615,-0.000002,0.000135,-0.000217,-0.000005,-0.000070,0.004902,-0.000007,-0.000047,-0.000159,-0.001259,-0.000006,0.000878,0.003376,0.013542,0.512324,0.037184,0.053922,0.021801,0.018019,0.004679,1.700015,0.836141,0.721355,0.407462,0.283250,0.168091,0.156845,0.232889,0.179170,0.134020,0.146969,0.144956,0.123610,0.008361,0.000964,0.069434,0.006864,0.017123,0.002086,0.081366,0.000503,0.001622,0.005541,0.032467,0.000687,0.017122,0.004369,0.019882,0.635664,0.049103,0.069629,0.031094,0.022656,0.005615,2.025969,1.058850,0.962308,0.567611,0.344773,0.218067,0.212048,0.334881,0.243531,0.191017,0.200667,0.181834,0.165008,0.009515,0.001310,0.104859,0.008954,0.025438,0.002883,0.113832,0.000763,0.002129,0.007167,0.048822,0.000845,0.025696,Bunlabelledtest__
0.007632,0.008424,2.636324,0.064476,0.147702,0.015366,0.024131,0.011180,-30.266584,3.970045,-0.176828,0.718803,0.000964,0.189466,0.162308,-0.133412,0.151542,0.105317,-0.039770,0.076275,0.018431,0.006714,0.001113,0.108797,0.006672,0.027129,0.007192,0.181919,0.000431,0.003873,0.007711,0.028973,0.001358,0.059994,0.000023,-0.000000,0.001485,-0.000616,-0.000791,-0.000284,0.000158,0.000009,-0.009125,0.010336,-0.008106,0.003645,-0.003476,-0.002668,0.002546,0.000982,0.003903,0.000319,-0.000185,-0.001468,-0.005275,0.000089,0.000003,-0.000425,-0.000027,-0.000287,-0.000010,0.000642,0.000002,-0.000009,-0.000010,0.000313,0.000005,0.000147,0.003359,0.017896,0.487924,0.035291,0.051222,0.026082,0.016917,0.005668,2.236249,0.928790,0.630008,0.518844,0.302234,0.213073,0.200584,0.199384,0.202233,0.159132,0.122684,0.143503,0.152734,0.006633,0.001591,0.067970,0.006457,0.016624,0.008039,0.086594,0.000593,0.004548,0.006427,0.020107,0.001904,0.019863,0.004209,0.025721,0.646193,0.049372,0.074379,0.035251,0.018430,0.007479,2.740691,1.391594,0.888275,0.642954,0.375797,0.284429,0.273617,0.248076,0.283500,0.219803,0.176353,0.194881,0.193967,0.009192,0.002097,0.098652,0.008839,0.023337,0.010739,0.126057,0.000838,0.006005,0.008692,0.026891,0.002368,0.026442,Bunlabelledtest__
0.006629,0.011598,2.634032,0.071318,0.157306,0.015966,0.025525,0.010742,-28.818710,3.364851,-0.592436,0.881780,0.213619,0.174365,0.266916,-0.037410,0.152441,0.129164,-0.042776,0.105149,0.008631,0.005471,0.000838,0.147682,0.003591,0.018941,0.002251,0.196315,0.000600,0.001528,0.005161,0.026434,0.000888,0.070420,0.000029,0.000759,-0.013785,0.000657,0.001404,0.000121,0.000035,-0.000008,0.063577,-0.014561,0.028284,-0.011757,0.004016,0.001515,-0.000728,0.003997,-0.000838,0.002050,0.002373,0.001203,0.002690,-0.000074,0.000002,-0.000632,0.000062,-0.000000,-0.000016,-0.000861,-0.000004,0.000022,0.000025,0.000836,-0.000001,-0.000305,0.003668,0.019389,0.415796,0.033126,0.047568,0.022633,0.017063,0.009244,1.980804,0.632316,0.848898,0.393993,0.250948,0.209352,0.218837,0.211074,0.156319,0.141259,0.141871,0.116538,0.122187,0.006768,0.001059,0.086409,0.004577,0.014546,0.002665,0.088678,0.001046,0.001786,0.005096,0.023442,0.001034,0.019703,0.004348,0.026367,0.587635,0.044235,0.065490,0.030023,0.022244,0.010066,2.354689,0.887715,1.004484,0.519761,0.319699,0.258374,0.290564,0.277281,0.245607,0.207573,0.207301,0.170780,0.175544,0.009865,0.001303,0.131177,0.006355,0.020747,0.003758,0.132789,0.001371,0.002380,0.007389,0.034146,0.001242,0.026461,Bunlabelledtest__
0.005421,0.019173,2.640722,0.075669,0.164861,0.015780,0.025658,0.007868,-29.808313,3.370685,-0.204266,0.904870,0.260401,0.211724,0.221979,0.004830,0.103352,0.103615,0.040465,0.139152,0.042347,0.003570,0.000411,0.106533,0.002659,0.024082,0.002438,0.221730,0.000354,0.001454,0.004165,0.036765,0.000573,0.070785,-0.000014,0.000002,-0.002774,0.000920,0.002266,0.000081,0.001190,-0.000077,-0.017869,-0.022670,0.029986,-0.005403,0.011037,-0.009759,0.004851,0.005937,0.006635,-0.000956,-0.005805,-0.000683,0.000028,-0.000035,-0.000002,0.001952,-0.000023,-0.000357,-0.000020,0.000349,-0.000003,-0.000026,-0.000006,-0.000438,-0.000008,0.000197,0.002693,0.047935,0.403818,0.034116,0.049688,0.014698,0.015159,0.005093,2.600279,0.764323,0.775738,0.386618,0.281867,0.209144,0.192720,0.173204,0.171040,0.151352,0.121376,0.138951,0.130062,0.004316,0.000456,0.066104,0.003308,0.016192,0.003217,0.099958,0.000547,0.001992,0.004079,0.027738,0.000613,0.018948,0.003177,0.063588,0.533139,0.048246,0.068952,0.020022,0.019682,0.006782,3.334925,1.061950,0.885056,0.489925,0.378120,0.258898,0.235416,0.243111,0.246523,0.215052,0.171230,0.188553,0.193335,0.006241,0.000628,0.099643,0.004224,0.020087,0.004555,0.143376,0.000752,0.002636,0.005900,0.037188,0.000805,0.025562,Bunlabelledtest__
0.004605,0.015244,2.473738,0.079809,0.172089,0.020489,0.026397,0.007055,-29.679847,3.502393,0.293181,0.875760,0.296858,0.260880,0.151368,0.022281,0.125855,0.113110,0.008004,0.065065,0.015310,0.005727,0.000314,0.104362,0.003860,0.032484,0.002306,0.192545,0.000173,0.001036,0.004561,0.043458,0.000310,0.062395,0.000074,-0.004698,0.048283,-0.004823,-0.006944,-0.001674,0.001175,-0.000034,-0.422804,0.109411,-0.039073,0.028435,0.005824,0.001320,0.016314,-0.010018,-0.007610,-0.017469,-0.009816,0.013455,-0.008902,0.000192,-0.000021,-0.006850,-0.000210,0.000248,-0.000092,0.009713,-0.000005,0.000012,-0.000133,-0.001523,-0.000024,0.001814,0.001744,0.034968,0.368734,0.039187,0.052637,0.026432,0.017756,0.002304,2.441009,0.871299,0.427802,0.404010,0.237548,0.198814,0.157819,0.213730,0.162688,0.127852,0.106789,0.116417,0.134876,0.007903,0.000289,0.055058,0.005401,0.021956,0.002606,0.073914,0.000209,0.001130,0.004936,0.032741,0.000351,0.015418,0.002373,0.049686,0.388648,0.058030,0.074470,0.040836,0.021839,0.003490,2.622913,1.172569,0.518480,0.598783,0.344140,0.278792,0.184206,0.282768,0.210418,0.162170,0.158478,0.162001,0.186626,0.010856,0.000485,0.077183,0.007318,0.031176,0.003314,0.095214,0.000322,0.001173,0.007830,0.048810,0.000523,0.019410,Bunlabelledtest__
0.008529,0.013663,2.623535,0.074855,0.164865,0.017609,0.014424,0.011373,-27.513420,3.578405,-0.232672,0.767231,-0.026934,0.152829,0.163939,-0.064254,0.152189,0.043301,0.011770,0.066252,-0.108433,0.006263,0.001318,0.114945,0.005762,0.024159,0.004721,0.178274,0.000392,0.002690,0.010666,0.032383,0.002107,0.059399,0.000044,-0.000076,-0.003614,0.001535,0.002365,0.000507,0.000524,0.000053,-0.010033,-0.026387,0.019870,-0.015462,0.002213,-0.010399,-0.008724,0.001433,-0.007879,0.002933,0.006030,0.004288,0.000954,-0.000001,-0.000020,0.004289,0.000001,0.000443,-0.000001,-0.004213,-0.000057,0.000047,0.000006,-0.000738,0.000013,-0.000328,0.003005,0.018372,0.504096,0.029843,0.042564,0.023471,0.007302,0.004732,1.736532,0.673132,0.563406,0.408035,0.295541,0.213151,0.152084,0.265602,0.147399,0.182055,0.171593,0.148473,0.156823,0.005197,0.001529,0.058904,0.006578,0.013331,0.007043,0.086839,0.000418,0.002712,0.009948,0.027177,0.002849,0.019071,0.004610,0.024983,0.745594,0.038477,0.054282,0.033160,0.009983,0.006533,2.179363,0.899764,0.764908,0.594304,0.434453,0.305598,0.184169,0.347016,0.183516,0.223839,0.228642,0.203140,0.232041,0.007755,0.002084,0.083692,0.007568,0.020807,0.009881,0.119647,0.000505,0.003644,0.014724,0.033571,0.004063,0.026985,Bunlabelledtest__
0.005983,0.016059,2.563161,0.070440,0.157858,0.014980,0.029445,0.006517,-29.545568,3.479387,-0.144473,1.069785,0.221517,0.237546,0.286132,0.028242,0.167181,0.097309,0.021467,0.121222,0.014177,0.003761,0.000292,0.114060,0.002430,0.025306,0.001760,0.195320,0.000234,0.000859,0.005853,0.047028,0.000459,0.066136,-0.000011,-0.000082,0.007412,-0.001660,-0.002030,-0.000870,0.000382,-0.000153,-0.081357,0.009713,-0.019136,0.012371,-0.007996,0.003385,0.007966,-0.003145,0.009165,0.007292,-0.001124,0.000135,-0.000943,-0.000138,-0.000005,-0.004576,-0.000150,0.000029,-0.000071,0.007294,-0.000005,-0.000023,-0.000210,-0.000425,-0.000006,0.001301,0.002505,0.035417,0.466741,0.035165,0.051302,0.019307,0.016082,0.002264,2.069072,0.773090,0.614081,0.549980,0.265846,0.181999,0.152041,0.227103,0.139546,0.171665,0.124333,0.137311,0.104926,0.003731,0.000227,0.061374,0.002341,0.026468,0.001707,0.103412,0.000212,0.000769,0.006258,0.036429,0.000414,0.021590,0.003503,0.050327,0.596943,0.053174,0.076241,0.029781,0.019347,0.003394,2.363994,1.129284,0.730063,0.703828,0.363017,0.256701,0.192649,0.272585,0.182738,0.262622,0.179873,0.176746,0.149662,0.005668,0.000344,0.087715,0.002962,0.037356,0.002204,0.167863,0.000327,0.001058,0.009590,0.052562,0.000566,0.034532,Bunlabelledtest__
0.005313,0.008493,2.699372,0.073124,0.163755,0.014287,0.054500,0.007821,-30.847086,3.378190,-0.052896,0.602433,0.138812,0.296847,0.133179,-0.065397,0.120382,0.102904,-0.020537,0.033601,-0.009324,0.004585,0.000925,0.105588,0.004034,0.050461,0.002705,0.147591,0.000637,0.001951,0.005041,0.025337,0.000994,0.058569,-0.000018,-0.000008,-0.000112,0.000261,0.000239,0.000208,0.000490,-0.000008,-0.007334,-0.002407,0.002060,0.000129,0.000606,0.000117,0.000099,0.001264,0.000392,-0.000026,0.000123,-0.000120,0.000258,-0.000013,0.000001,-0.000289,-0.000006,0.000022,-0.000007,0.000166,-0.000002,-0.000003,-0.000003,0.000090,-0.000006,-0.000067,0.002821,0.015956,0.406125,0.035030,0.049879,0.017975,0.048127,0.004764,2.215205,0.729897,0.487001,0.305820,0.227008,0.173882,0.141269,0.198285,0.137696,0.122816,0.122935,0.100221,0.099039,0.005524,0.001311,0.066620,0.005268,0.028818,0.003136,0.091834,0.000904,0.002506,0.005827,0.021841,0.001284,0.019802,0.003057,0.021133,0.543855,0.048715,0.068917,0.024852,0.056548,0.005396,2.581560,0.945397,0.616477,0.405889,0.279226,0.230297,0.197764,0.243287,0.194205,0.171755,0.164025,0.141001,0.133890,0.007499,0.001651,0.090764,0.006609,0.039869,0.003959,0.129187,0.001140,0.003116,0.007650,0.030249,0.001590,0.025878,Bunlabelledtest__
0.013101,0.007621,2.751142,0.072514,0.149806,0.018268,0.016461,0.019453,-28.923447,3.166196,-0.693898,1.563807,0.197339,0.160418,0.189137,-0.121047,0.175022,-0.115734,-0.116045,0.091152,-0.080862,0.006379,0.001286,0.130768,0.004289,0.022027,0.002876,0.157529,0.000844,0.001710,0.008870,0.032593,0.000831,0.059256,-0.000017,0.000008,-0.002044,0.000444,0.000877,0.000178,0.000061,-0.000034,0.022161,-0.007407,0.017352,-0.011596,0.005918,0.000637,-0.000790,0.004841,-0.002035,0.002103,-0.001161,0.004039,0.001859,-0.000016,0.000007,0.001572,-0.000007,0.000027,0.000027,-0.001660,-0.000012,-0.000011,0.000044,0.000075,0.000000,-0.000226,0.006400,0.014676,0.444370,0.034337,0.052319,0.027849,0.011101,0.014414,1.816716,0.606825,0.734726,0.607722,0.257900,0.207069,0.205555,0.223583,0.161701,0.186329,0.144365,0.130526,0.135045,0.005919,0.001364,0.060599,0.003665,0.017676,0.003289,0.092228,0.000934,0.001671,0.007185,0.032616,0.000777,0.018160,0.006844,0.019443,0.566929,0.044429,0.067183,0.037247,0.014222,0.016172,2.139058,0.823983,0.778350,0.767852,0.298696,0.292737,0.290649,0.273117,0.253177,0.242774,0.222630,0.181945,0.188952,0.007843,0.001601,0.082197,0.004756,0.024259,0.004520,0.122941,0.001291,0.002365,0.009999,0.049336,0.001023,0.024212,Bunlabelledtest__
0.005609,0.013329,2.618853,0.071895,0.162342,0.017034,0.022295,0.009056,-29.076207,3.782451,0.049931,0.544388,0.190787,0.264106,0.191860,0.080962,0.165045,0.115081,0.018325,0.110109,0.046561,0.005015,0.000858,0.104415,0.003351,0.025154,0.002316,0.186438,0.000299,0.001680,0.006763,0.050616,0.000997,0.062151,0.000004,-0.000482,-0.001263,-0.000190,-0.000403,-0.000026,-0.000012,-0.000023,-0.033885,0.004840,-0.009845,0.005712,-0.001939,-0.003115,0.001236,-0.002289,0.001366,-0.000916,-0.001156,-0.000199,-0.001601,-0.000004,-0.000000,-0.000947,-0.000007,0.000393,-0.000006,0.000138,-0.000000,0.000000,-0.000033,-0.000181,-0.000000,-0.000047,0.002450,0.020642,0.451355,0.033649,0.045934,0.021986,0.013654,0.005193,2.398163,0.890219,0.475429,0.437179,0.266676,0.179179,0.170306,0.187563,0.145387,0.138505,0.149132,0.121558,0.134261,0.004984,0.001288,0.058748,0.003402,0.017145,0.002834,0.087765,0.000375,0.002168,0.006617,0.041039,0.001405,0.018473,0.003118,0.028674,0.611381,0.041010,0.056958,0.028059,0.017328,0.006872,2.108565,1.070079,0.529409,0.471266,0.334942,0.226474,0.225043,0.205351,0.200869,0.180680,0.179479,0.174465,0.182180,0.006915,0.001870,0.083515,0.004803,0.022424,0.003978,0.114041,0.000479,0.003036,0.008645,0.045423,0.001968,0.023889,Bunlabelledtest__
0.005740,0.010524,2.652212,0.075463,0.166301,0.017528,0.025209,0.007159,-29.686010,3.377320,-0.003774,0.938603,0.255934,0.272989,0.230322,0.004952,0.176126,0.106689,-0.068229,0.039878,0.021082,0.005286,0.000336,0.100674,0.002362,0.030653,0.001491,0.204193,0.000223,0.000958,0.007926,0.033968,0.000442,0.065299,0.000015,-0.000011,-0.003440,0.000043,0.000935,-0.000127,0.000197,-0.000388,-0.028076,-0.011815,0.027736,-0.011646,0.006709,-0.002191,0.001563,-0.004699,-0.003240,0.008763,-0.007277,0.005238,-0.002581,-0.000243,-0.000031,-0.002295,-0.000023,-0.000127,-0.000013,0.003751,-0.000054,-0.000027,0.000200,-0.000255,-0.000026,0.000285,0.003669,0.018443,0.456362,0.035809,0.046915,0.023086,0.018568,0.004555,2.236952,0.723606,0.562151,0.366613,0.180610,0.196441,0.168731,0.239207,0.158464,0.145061,0.139179,0.114479,0.095115,0.007469,0.000348,0.061443,0.002498,0.020488,0.001997,0.092416,0.000422,0.001288,0.008565,0.030830,0.000596,0.019557,0.003782,0.023733,0.565439,0.038285,0.054721,0.023960,0.021365,0.004800,1.807635,0.940697,0.497200,0.388365,0.264799,0.232055,0.234608,0.270066,0.217433,0.200711,0.169031,0.156226,0.130494,0.010540,0.000445,0.088332,0.003094,0.034256,0.002523,0.140283,0.000455,0.001710,0.009476,0.045316,0.000793,0.028328,Bunlabelledtest__
0.004877,0.016319,2.520283,0.073866,0.168940,0.011935,0.029462,0.005740,-29.540060,3.391289,0.045455,0.814024,0.300746,0.314658,0.235366,-0.004188,0.142942,0.070612,-0.068843,0.129919,0.064348,0.002826,0.000215,0.141585,0.001914,0.017939,0.001680,0.217866,0.000162,0.000819,0.004104,0.033441,0.000268,0.075191,0.000193,-0.000019,-0.018181,0.000432,0.000966,-0.000465,0.002603,-0.000091,0.008675,-0.008571,0.011226,-0.006005,0.004976,0.007895,-0.001827,0.012543,0.013985,-0.004741,-0.013369,-0.008062,-0.005883,0.000057,0.000001,-0.005298,-0.000103,0.000052,-0.000022,0.005514,-0.000018,-0.000067,0.000179,-0.000371,-0.000008,0.000757,0.002084,0.027841,0.617419,0.029593,0.040027,0.011419,0.019920,0.002050,1.974365,0.800769,0.548136,0.238483,0.195000,0.216006,0.191936,0.207128,0.134591,0.111525,0.143919,0.115969,0.120168,0.003935,0.000203,0.086738,0.002166,0.013978,0.001800,0.101021,0.000168,0.000792,0.004407,0.027602,0.000234,0.020417,0.003015,0.041633,0.847334,0.043123,0.057226,0.017777,0.024901,0.003296,2.462412,1.193810,0.768106,0.336863,0.229076,0.292365,0.271844,0.287137,0.196918,0.178726,0.189394,0.177350,0.198250,0.005885,0.000284,0.128892,0.003372,0.021513,0.002413,0.142197,0.000314,0.000997,0.006330,0.044104,0.000317,0.034534,Bunlabelledtest__
0.006420,0.019424,2.521806,0.060787,0.141841,0.009841,0.026908,0.009880,-28.893734,3.716216,-0.577987,0.987169,0.275399,0.110903,0.244823,-0.028207,0.157630,0.164021,0.040664,0.180745,0.042920,0.002577,0.000677,0.111318,0.002898,0.025029,0.001894,0.214185,0.000421,0.001702,0.004540,0.033115,0.000591,0.068594,0.000454,-0.002020,0.046893,0.002153,0.002076,0.001025,0.000975,0.000397,-0.012693,-0.004257,-0.022364,-0.008004,-0.007464,-0.007665,-0.000943,-0.006160,-0.001503,0.005753,-0.007250,-0.014574,-0.011124,0.000096,0.000083,-0.004829,0.000039,0.002680,0.000092,0.001220,0.000013,0.000040,0.000586,-0.004194,0.000005,-0.000167,0.002872,0.033202,0.492067,0.030952,0.047039,0.011230,0.014188,0.005969,1.726733,0.872192,0.685920,0.511840,0.221471,0.205880,0.200236,0.148376,0.117521,0.097710,0.176000,0.181504,0.122900,0.002110,0.000555,0.067724,0.002300,0.018980,0.001704,0.090439,0.000511,0.001840,0.004334,0.029111,0.000537,0.019374,0.003697,0.046471,0.699117,0.044036,0.068527,0.016857,0.019488,0.008032,2.469571,1.145204,0.990419,0.831477,0.302480,0.276095,0.304551,0.193943,0.178944,0.153705,0.247458,0.258774,0.191846,0.003355,0.000693,0.089263,0.003559,0.027112,0.002501,0.118430,0.000684,0.002918,0.006367,0.052192,0.000802,0.030124,Bunlabelledtest__
